Image URL,Item Name,MRP,Incl.GST,Margins
https://images-eu.ssl-images-amazon.com/images/I/519P4akCUnL._AA160_.jpg,"Pedigree Biscrok Biscuits Dog Treats (Above 4 Months), Milk and Chicken Flavor, 500g Pack",160.00,133.17,20.15%
https://images-eu.ssl-images-amazon.com/images/I/41-9BXRBtfL._AA160_.jpg,Dabur Gulabari Premium Rose Water – 100% Natural – 59 ml,28.00,24.25,15.46%
https://images-eu.ssl-images-amazon.com/images/I/41CKLdZKZSL._AA160_.jpg,"Surf Excel Mineral Bar, 95g [Pack of 12]",120.00,108.80,10.29%
https://images-eu.ssl-images-amazon.com/images/I/51DcSW%2BP1AL._AA160_.jpg,"Classmate Practical Notebook - 26.5 X 21.5 cm, Hard Cover, 108 Pages, Single Line - Pack of 12",720.00,534.02,34.83%
https://images-eu.ssl-images-amazon.com/images/I/417uZ4gCYtL._AA160_.jpg,Origami So.Soft Face Tissues - 100 Pulls,80.00,57.26,39.71%
https://images-eu.ssl-images-amazon.com/images/I/41VAWK20BXL._AA160_.jpg,"Nataraj All Spark Ball Pen Pouch, Blue - Count of 5",25.00,18.75,33.33%
https://images-eu.ssl-images-amazon.com/images/I/412xEF6024L._AA160_.jpg,"Cadbury Bournvita Pro Health Vitamins Chocolate Biscuits, 46.5 gm [Pack of 12]",120.00,103.25,16.22%
https://images-eu.ssl-images-amazon.com/images/I/51HLESiCeaL._AA160_.jpg,Pampers New Baby Diapers (24 Count),349.00,303.46,15.01%
https://images-eu.ssl-images-amazon.com/images/I/416UF66GgBL._AA160_.jpg,"Navratna Cool Hair Oil, 50ml",38.00,33.17,14.56%
https://images-eu.ssl-images-amazon.com/images/I/513V1GuHozL._AA160_.jpg,"Pedigree Adult Dry Dog Food, Chicken & Vegetables, 6kg Pack","1,150.00",957.15,20.15%
https://images-eu.ssl-images-amazon.com/images/I/51ctd1VV7QL._AA160_.jpg,Nestle Milkybar Eclairs (100 Pieces),100.00,84.03,19.01%
https://images-eu.ssl-images-amazon.com/images/I/413TcrjGJDL._AA160_.jpg,Manforce Sildenafil Tablets - 50 mg (DL Reqd) (MFR: Sirmour Remedies Limited),270.00,35.99,650.21%
https://images-eu.ssl-images-amazon.com/images/I/513jlCNt2pL._AA160_.jpg,"Classmate Notebook - 240mm x 180mm, Soft Cover, Double Line - Pack of 12",576.00,399.05,44.34%
https://images-eu.ssl-images-amazon.com/images/I/41EYeGqsN1L._AA160_.jpg,"Colgate Active Salt Toothpaste, 48 g [Pack of 12]",240.00,206.66,16.13%
https://images-eu.ssl-images-amazon.com/images/I/41qJcqXaaPL._AA160_.jpg,"Aswini Hair Oil Bottle, 90ml",74.00,64.35,15.00%
https://images-eu.ssl-images-amazon.com/images/I/413eBhHK6iL._AA160_.jpg,"Himalaya Gentle Baby Soap, 125g",70.00,53.36,31.18%
https://images-eu.ssl-images-amazon.com/images/I/51s72eTL2IL._AA160_.jpg,"Nestle MILKMAID Sweetened Condensed Milk, 400g Tin",119.00,107.20,11.01%
https://images-eu.ssl-images-amazon.com/images/I/41dsp34d1zL._AA160_.jpg,Harpic Bathroom Cleaner Floral - 500 ml,91.00,80.23,13.42%
https://images-eu.ssl-images-amazon.com/images/I/41MtDfzBMxL._AA160_.jpg,"Absorbent Cotton Wool, 60g - Pack of 4 (DL Reqd) (MFR: Prabhat Cotton)",180.00,84.60,112.77%
https://images-eu.ssl-images-amazon.com/images/I/51JEFgsXLrL._AA160_.jpg,"Montex Mega Top Ball Pen, Blue (Pack of 10)",100.00,80.00,25.00%
https://images-eu.ssl-images-amazon.com/images/I/31aq87ApJgL._AA160_.jpg,"Dove Daily Shine Shampoo, 5ml [Pack of 96]",192.00,137.72,39.41%
https://images-eu.ssl-images-amazon.com/images/I/41YIOd%2BfbWL._AA160_.jpg,"Sheba Delux Premium Wet Cat Food, Tuna Filets in Jelly, 85g Can",80.00,66.58,20.16%
https://images-eu.ssl-images-amazon.com/images/I/51tEz26FY8L._AA160_.jpg,"Classmate Notebook - 240mm x 180mm, Soft Cover, Maths Ruled - Pack of 12",576.00,414.72,38.89%
https://images-eu.ssl-images-amazon.com/images/I/513tGcHUZuL._AA160_.jpg,"Lipton Honey Lemon Green Tea Bags, 25 pcs",145.00,109.95,31.88%
https://images-eu.ssl-images-amazon.com/images/I/51e%2BaMvENfL._AA160_.jpg,Camlin Half Size Color Pencil with Sharpener - 12 Shades,25.00,17.50,42.86%
https://images-eu.ssl-images-amazon.com/images/I/51jqewuxcBL._AA160_.jpg,"Pampers New Diapers Pants, X-Small, 10 Count",99.00,82.51,19.99%
https://images-eu.ssl-images-amazon.com/images/I/51jv8E19ubL._AA160_.jpg,"Eno Multipack Sachet, Lemon [Pack of 72]",576.00,475.26,21.20%
https://images-eu.ssl-images-amazon.com/images/I/41E2q-Zu7TL._AA160_.jpg,Gillette Guard Manual Shaving Razor [Pack of 8],176.00,127.30,38.26%
https://images-eu.ssl-images-amazon.com/images/I/41gqO2cZ1kL._AA160_.jpg,Origami Plain Party Paper Plates 23 cm (Pack of 20 plates),66.00,49.87,32.34%
https://images-eu.ssl-images-amazon.com/images/I/51fJEghOdYL._AA160_.jpg,Cello Geltech Fun Glitter Gel Pen - Count of 10 (Multicolor),100.00,70.85,41.14%
https://images-eu.ssl-images-amazon.com/images/I/41DUYgG04gL._AA160_.jpg,BRU Green Label Filter Coffee 200 g,70.00,62.43,12.13%
https://images-eu.ssl-images-amazon.com/images/I/51h0LwphEjL._AA160_.jpg,"Classmate Long Notebook - A4, Soft Cover, 240 Pages, Single Line - Pack of 6",480.00,346.99,38.33%
https://images-eu.ssl-images-amazon.com/images/I/51c8gtuVHwL._AA160_.jpg,Nataraj Half Size Colour Pencils - 12 Shades,25.00,15.82,58.03%
https://images-eu.ssl-images-amazon.com/images/I/41EnvFofFhL._AA160_.jpg,"Sheba Delux Premium Wet Cat Food, Tuna & Prawn in Gravy, 85g Can",80.00,66.58,20.16%
https://images-eu.ssl-images-amazon.com/images/I/41amUtLeflL._AA160_.jpg,"Himalaya Nourishing Baby Soap, 125g",70.00,53.36,31.18%
https://images-eu.ssl-images-amazon.com/images/I/41lG6J3W7hL._AA160_.jpg,MENs Fair and Lovely Instant Fairness Rapid Action Cream 25 g,75.00,62.09,20.79%
https://images-eu.ssl-images-amazon.com/images/I/51C930CgKDL._AA160_.jpg,"Sri Bhagyalakshmi Fried Gram, 500g",58.00,39.89,45.40%
https://images-eu.ssl-images-amazon.com/images/I/3178yDEvdlL._AA160_.jpg,Parrot Sink Brush First,40.00,23.00,73.91%
https://images-eu.ssl-images-amazon.com/images/I/41vAPe4br1L._AA160_.jpg,"Doms Zoom Triangle Pencil - 10 Count, Pack of 3",150.00,112.65,33.16%
https://images-eu.ssl-images-amazon.com/images/I/31CYeWYMtHL._AA160_.jpg,"Gala King Kong Grass Floor Broom (Pack of 2), Multicolour",350.00,220.50,58.73%
https://images-eu.ssl-images-amazon.com/images/I/51Lx%2B66A3yL._AA160_.jpg,"Classmate Notebook - 190mm x 155mm, Hard Cover, 92 Pages, Single Line - Pack of 12",264.00,190.16,38.83%
https://images-eu.ssl-images-amazon.com/images/I/51YrLJwvGwL._AA160_.jpg,"Chik Hairfall Prevent Egg Shampoo, 5ml+1ml - Pack of 120",120.00,96.24,24.69%
https://images-eu.ssl-images-amazon.com/images/I/313y0AcDJVL._AA160_.jpg,Johnson's Baby Milk Soap (75g),50.00,42.39,17.95%
https://images-eu.ssl-images-amazon.com/images/I/41G%2B2l1QZpL._AA160_.jpg,"Kopiko Coffee Cappuccino Candies, 161g",50.00,33.15,50.83%
https://images-eu.ssl-images-amazon.com/images/I/51t0oRVTaOL._AA160_.jpg,"Pedigree Adult Dog Food Vegetarian, 1.2 kg Pack",285.00,237.21,20.15%
https://images-eu.ssl-images-amazon.com/images/I/416yZ-CGG8L._AA160_.jpg,Volini Gel 50 gms (DL Reqd) (MFR: Sun pharmaceutical Ind ltd),155.00,116.25,33.33%
https://images-eu.ssl-images-amazon.com/images/I/41hIWpxX3YL._AA160_.jpg,Cello Finegrip Ball Pen Set - Count of 25 (Blue),175.00,103.99,68.29%
https://images-eu.ssl-images-amazon.com/images/I/41TQ4SDdp6L._AA160_.jpg,POND'S White Beauty Daily Spotless Lightening Facial Foam 50 g,79.00,65.83,20.01%
https://images-eu.ssl-images-amazon.com/images/I/51a3aM1Iu6L._AA160_.jpg,"Brooke Bond, 3 Roses Dust,9g [Pack of 24]",120.00,101.12,18.67%
https://images-eu.ssl-images-amazon.com/images/I/31DiQXz7NeL._AA160_.jpg,Johnson's Baby Powder Blossoms (100g),78.00,66.57,17.17%
https://images-eu.ssl-images-amazon.com/images/I/51O9wp5-NZL._AA160_.jpg,"Boost Sachets, 30g [Pack of 16]",160.00,145.25,10.15%
https://images-eu.ssl-images-amazon.com/images/I/51x-aQCmk4L._AA160_.jpg,"Classmate Long Notebook - 314mm x 194mm, Soft Cover, Unruled (Pack of 18)",594.00,374.22,58.73%
https://images-eu.ssl-images-amazon.com/images/I/417AOkVa7hL._AA160_.jpg,"Lifebuoy Care Soap Bar, 59g [Pack of 12]",120.00,103.76,15.65%
https://images-eu.ssl-images-amazon.com/images/I/4120L0c2CwL._AA160_.jpg,"Otrivin Paediatric Nasal Spray, 10ml (DL Reqd) (MFR: GSK)",43.12,34.50,24.99%
https://images-eu.ssl-images-amazon.com/images/I/41u61KBF5tL._AA160_.jpg,"Ravi 5K Wonder Tape, Transparent, 1 inch, 30m - Pack of 6",85.00,51.01,66.63%
https://images-eu.ssl-images-amazon.com/images/I/51Y%2BRjzphIL._AA160_.jpg,"Lays Potato Chips, American Style Cream and Onion Flavour, 25g [Pack of 10]",100.00,90.00,11.11%
https://images-eu.ssl-images-amazon.com/images/I/41nvbJrCooL._AA160_.jpg,"Colgate Maxfresh Red Toothpaste, 20g [Pack of 12]",120.00,101.42,18.32%
https://images-eu.ssl-images-amazon.com/images/I/51eI0ayTekL._AA160_.jpg,"Pedigree Puppy Dry Dog Food, Chicken & Milk, 10kg Pack","1,950.00","1,622.99",20.15%
https://images-eu.ssl-images-amazon.com/images/I/51JtRdIP8BL._AA160_.jpg,"MamyPoko Pants Extra Absorb Diaper - Large Size, Pack of 4 Diapers (L-4)",60.00,46.48,29.09%
https://images-eu.ssl-images-amazon.com/images/I/51zefWB8AML._AA160_.jpg,Exo Round Dish Shine - 500 g,48.00,42.45,13.07%
https://images-eu.ssl-images-amazon.com/images/I/51mCK8EPBjL._AA160_.jpg,"Classmate Notebook - 240mm x 180mm, Hard Cover, Single Line (Pack of 6)",300.00,216.87,38.33%
https://images-eu.ssl-images-amazon.com/images/I/413dGBpHBiL._AA160_.jpg,"Cadbury Fuse Chocolate, 27.5g [Pack of 6]",120.00,105.54,13.70%
https://images-eu.ssl-images-amazon.com/images/I/21vlAkh2pVL._AA160_.jpg,Nicotex Nicotine gum - Paan 4mg (DL Reqd) (MFR: Cipla),88.00,70.40,25.00%
https://images-eu.ssl-images-amazon.com/images/I/51HuTAcWfFL._AA160_.jpg,Camlin Tri-Mech Pencil - Set of 3 with Leads and Xl Eraser,59.00,42.34,39.35%
https://images-eu.ssl-images-amazon.com/images/I/513gXjhljiL._AA160_.jpg,"Hamam Neem Tulsi and Aloevera Soap Bar, 150 g",44.00,38.70,13.70%
https://images-eu.ssl-images-amazon.com/images/I/51uNrTsqSxL._AA160_.jpg,Pampers Small Size Diapers (11 Count),150.00,130.43,15.00%
https://images-eu.ssl-images-amazon.com/images/I/511vSlrFfVL._AA160_.jpg,"Ferrero Kinder Joy Girl, 20gms",40.00,35.13,13.86%
https://images-eu.ssl-images-amazon.com/images/I/51TOAeozKBL._AA160_.jpg,"Pedigree Biscrok Biscuits Dog Treats (Above 4 Months), Chicken Flavor, 500g Pack",160.00,133.17,20.15%
https://images-eu.ssl-images-amazon.com/images/I/51LKOIra1DL._AA160_.jpg,"Classmate Long Notebook - A4, Soft Cover, 400 Pages, Single Line - Pack of 6",900.00,650.61,38.33%
https://images-eu.ssl-images-amazon.com/images/I/51aUv52CUqL._AA160_.jpg,"Himalaya Herbals Extra Moisturizing Baby Soap, 75g",48.00,36.59,31.18%
https://images-eu.ssl-images-amazon.com/images/I/315OjJbs6WL._AA160_.jpg,Burnol - 20 g (DL reqd) (MFR: Dr. Morepen Ltd),78.00,55.59,40.31%
https://images-eu.ssl-images-amazon.com/images/I/31fPxCcmxgL._AA160_.jpg,Fun Water Colour 6 Shades,10.00,7.18,39.28%
https://images-eu.ssl-images-amazon.com/images/I/51hJv46iq4L._AA160_.jpg,"Horlicks Sachets, 36g [Pack of 16]",160.00,144.53,10.70%
https://images-eu.ssl-images-amazon.com/images/I/517Tog8F7yL._AA160_.jpg,"Parle Kaccha Mango Bite, 277g",50.00,42.15,18.62%
https://images-eu.ssl-images-amazon.com/images/I/417MHeq75tL._AA160_.jpg,"Himalaya Gentle Baby Soap (75g, Buy 3 Get 1 Free)",132.00,101.64,29.87%
https://images-eu.ssl-images-amazon.com/images/I/41vzaLjkyOL._AA160_.jpg,"Clinic Plus Strong and Long Shampoo, 6ml - Pack of 192",192.00,148.38,29.40%
https://images-eu.ssl-images-amazon.com/images/I/41YtAr21EbL._AA160_.jpg,"Rorito Flymax Gel Pen, Blue [Pack of 6]",60.00,42.50,41.18%
https://images-eu.ssl-images-amazon.com/images/I/51frn1rONHL._AA160_.jpg,"Classmate Notebook - Soft Cover, 400 Pages, 272x167mm, Single Line (Pack of 6)",600.00,430.62,39.33%
https://images-eu.ssl-images-amazon.com/images/I/31l3Dh45O1L._AA160_.jpg,Volini Spray - 100 g (DL Reqd) (MFR: Sun Pharmaceutical Ind ltd),269.00,201.75,33.33%
https://images-eu.ssl-images-amazon.com/images/I/51oA7pbVJnL._AA160_.jpg,"Pedigree Adult Dry Dog Food, (High Protein Variant) Chicken, Egg & Rice, 10kg Pack","1,970.00","1,639.63",20.15%
https://images-eu.ssl-images-amazon.com/images/I/51ST6kZiEoL._AA160_.jpg,Patanjali Traditional Whole Wheat Chakki Atta with Bran 5 kg,190.00,180.50,5.26%
https://images-eu.ssl-images-amazon.com/images/I/31pj1WTknbL._AA160_.jpg,Johnson's Baby Soap (75g) - Pack of 12,576.00,492.48,16.96%
https://images-eu.ssl-images-amazon.com/images/I/31n19WgGIYL._AA160_.jpg,Parrot 555 Cloth Brush,51.00,29.14,75.02%
https://images-eu.ssl-images-amazon.com/images/I/31ldkL949ZL._AA160_.jpg,"Vaseline Healthy White Lightening Visible Fairness Body Lotion, 400ml",345.00,283.28,21.79%
https://images-eu.ssl-images-amazon.com/images/I/51cw-0wAlEL._AA160_.jpg,"Pampers New Diapers Pants, Small, 36 Count",399.00,303.60,31.42%
https://images-eu.ssl-images-amazon.com/images/I/517PFKE4ECL._AA160_.jpg,"Surf Excel Easy Wash Detergent Powder, 1kg",120.00,106.80,12.36%
https://images-eu.ssl-images-amazon.com/images/I/51%2BuLZzRB4L._AA160_.jpg,"Margo Soap, 100gm [Pack of 6]",180.00,159.25,13.03%
https://images-eu.ssl-images-amazon.com/images/I/51hqOKerebL._AA160_.jpg,"Sunfeast Dark Fantasy Choco Fills, 300g (Count of 24)",120.00,103.79,15.62%
https://images-eu.ssl-images-amazon.com/images/I/31%2BUUn-72jL._AA160_.jpg,"Dash Coco Premium Brooms, Pack of 5",300.00,158.82,88.89%
https://images-eu.ssl-images-amazon.com/images/I/41CPQYBCrrL._AA160_.jpg,"Harpic Powerplus Toilet Cleaner Orange, 500 ml",86.00,73.49,17.02%
https://images-eu.ssl-images-amazon.com/images/I/51Ue8x6-obL._AA160_.jpg,"Nestlé CERELAC Fortified Baby Cereal with Milk, Multigrain Dal Veg – From 12 Months, 300g BIB Pack",243.00,222.93,9.00%
https://images-eu.ssl-images-amazon.com/images/I/41Ac4KdLYeL._AA160_.jpg,"Cadbury Dairy Milk Roast Almond Chocolate Bar, 36g",40.00,33.77,18.45%
https://images-eu.ssl-images-amazon.com/images/I/519yGvtBUqL._AA160_.jpg,"Godrej Expert Rich Crème, Burgundy, 20g + 20ml [Pack of 8]",240.00,192.84,24.46%
https://images-eu.ssl-images-amazon.com/images/I/411UnyE1ChL._AA160_.jpg,Johnson's Baby Powder Blossoms (200g),145.00,120.26,20.57%
https://images-eu.ssl-images-amazon.com/images/I/412ikWkYlWL._AA160_.jpg,"Dabur Amla Hair Oil, 450ml",199.00,173.73,14.55%
https://images-eu.ssl-images-amazon.com/images/I/5149gsQ3qvL._AA160_.jpg,"Rin Advanced Bar, 80g [Pack of 12]",60.00,54.72,9.65%
https://images-eu.ssl-images-amazon.com/images/I/313B7N8FmiL._AA160_.jpg,"Dash AK47 Double Premium Brooms, Pack of 5",550.00,322.19,70.71%
https://images-eu.ssl-images-amazon.com/images/I/419y7KZC67L._AA160_.jpg,"Harpic Powerplus Toilet Cleaner Original, 1 L",168.00,148.13,13.41%
https://images-eu.ssl-images-amazon.com/images/I/51sYiFaodeL._AA160_.jpg,"Brooke Bond, 3 Roses Dust, 4g Poly [Pack of 600]","1,200.00",823.20,45.77%
https://images-eu.ssl-images-amazon.com/images/I/51hJv46iq4L._AA160_.jpg,Horlicks Sachets - 36 g (Pack of 320),"3,200.00","2,861.12",11.84%
https://images-eu.ssl-images-amazon.com/images/I/51UR4M6gu8L._AA160_.jpg,"Red Label Brooke Bond, Red Label Tea, 250g",110.00,101.16,8.74%
https://images-eu.ssl-images-amazon.com/images/I/411vsg3Wn-L._AA160_.jpg,"Parle Monaco Biscuit, 37.7g (Pack of 30)",150.00,132.59,13.13%
https://images-eu.ssl-images-amazon.com/images/I/41nQz8lP0kL._AA160_.jpg,Dabur Lal Tail – Ayurvedic Baby Oil 50 ml,50.00,39.86,25.44%
https://images-eu.ssl-images-amazon.com/images/I/41P2cqPGU3L._AA160_.jpg,"Parachute Advansed Jasmine Hair Oil, 190ml [Pack of 72]","6,264.00","5,202.25",20.41%
https://images-eu.ssl-images-amazon.com/images/I/51MVgPcofxL._AA160_.jpg,"Pampers New Large Size Diapers Pants, 4 Count",56.00,46.67,19.99%
https://images-eu.ssl-images-amazon.com/images/I/41lm-urkAVL._AA160_.jpg,"Brooke Bond, 3 Roses Dust, 2g [Pack of 100]",100.00,73.80,35.50%
https://images-eu.ssl-images-amazon.com/images/I/41Pne-TNxVL._AA160_.jpg,"Ringguard Cream - 20 g, (DL Reqd) (MFR: RB)",80.00,63.50,25.98%
https://images-eu.ssl-images-amazon.com/images/I/51Z0sA3yrbL._AA160_.jpg,"Comfort After Wash Morning Fresh Fabric Conditioner, 220ml [Pack of 40]","2,240.00","1,908.48",17.37%
https://images-eu.ssl-images-amazon.com/images/I/510Jqs0D5iL._AA160_.jpg,"Cadbury Gems Chocolate, 21.36 gm pack [Pack of 56]",560.00,494.98,13.14%
https://images-eu.ssl-images-amazon.com/images/I/51laCod1BUL._AA160_.jpg,"Dettol Liquid handwash, Aloe - 175ml (Pack of 3)",146.00,125.87,15.99%
https://images-eu.ssl-images-amazon.com/images/I/31VhGMajSKL._AA160_.jpg,Surf Excel Detergent Bar 400 g,50.00,45.83,9.10%
https://images-eu.ssl-images-amazon.com/images/I/41GbAtVQyUL._AA160_.jpg,"Britannia Toastea, Milk Rusk 182g Free (Pack of 4)",120.00,109.20,9.89%
https://images-eu.ssl-images-amazon.com/images/I/413nOunoiLL._AA160_.jpg,"Harpic Bathroom Cleaner, Floral, 500ml [Pack of 24]","2,184.00","1,840.68",18.65%
https://images-eu.ssl-images-amazon.com/images/I/31kgJMmmXVL._AA160_.jpg,"Parachute Advanced Jasmine Coconut Hair Oil, 45ml [Pack of 288]","5,760.00","4,780.22",20.50%
https://images-eu.ssl-images-amazon.com/images/I/41xllIVmlaL._AA160_.jpg,Colgate Dental Cream Toothpaste - 48 g - (Pack of 288),"5,760.00","5,103.36",12.87%
https://images-eu.ssl-images-amazon.com/images/I/41Eyv9-GbgL._AA160_.jpg,"Harpic Powerplus Original, 200 ml (Pack of 48)","1,776.00","1,479.94",20.00%
https://images-eu.ssl-images-amazon.com/images/I/31NHkbiM99L._AA160_.jpg,Colgate Strong Teeth Anticavity Toothpaste with Amino Shakti - 300gm (With Free Toothbrush),142.00,127.73,11.17%
https://images-eu.ssl-images-amazon.com/images/I/51e9ddwrcEL._AA160_.jpg,Pampers Large Size Diaper Pants (2 Count) - (Pack of 96),"2,688.00","2,189.91",22.74%
https://images-eu.ssl-images-amazon.com/images/I/41VWh%2BdU2ZL._AA160_.jpg,"Nestlé Munch Pouch, 10.1g - 20 count",100.00,89.60,11.61%
https://images-eu.ssl-images-amazon.com/images/I/416CUmpVHHL._AA160_.jpg,"Johnson's Baby Soap, 25g (Pack of 12)",180.00,159.10,13.14%
https://images-eu.ssl-images-amazon.com/images/I/51S1glFTLcL._AA160_.jpg,"Parle G Glucose Biscuit, 110g [Pack of 12]",120.00,106.08,13.12%
https://images-eu.ssl-images-amazon.com/images/I/51mA6orBdrL._AA160_.jpg,"Pampers New Diapers Pants, X-Small, 20 Count",199.00,173.05,15.00%
https://images-eu.ssl-images-amazon.com/images/I/51lFn5%2BJIvL._AA160_.jpg,Horlicks Health & Nutrition drink - 1 kg Refill pack (Classic Malt),419.00,380.87,10.01%
https://images-eu.ssl-images-amazon.com/images/I/51Sl12FbR2L._AA160_.jpg,"Nestlé MAGGI 2-minute Instant Noodles, Masala – 560g Pouch",89.00,79.00,12.66%
https://images-eu.ssl-images-amazon.com/images/I/51O3uzPjA3L._AA160_.jpg,Horlicks Health and Nutrition Drink - 2 x 500 g (Classic Malt) with Free Container,464.00,429.62,8.00%
https://images-eu.ssl-images-amazon.com/images/I/51TqRoFSMaL._AA160_.jpg,Horlicks Health & Nutrition drink - 750 g Refill Pack (Classic Malt),320.00,296.29,8.00%
https://images-eu.ssl-images-amazon.com/images/I/41tve0FPoRL._AA160_.jpg,"Himalaya Herbals Baby Lotion, 100ml [Pack of 36]","3,240.00","2,494.80",29.87%
https://images-eu.ssl-images-amazon.com/images/I/51Y6EE%2BpwdL._AA160_.jpg,"Ferrero Kinder Joy Boy, 20gms [Pack of 24]",960.00,832.61,15.30%
https://images-eu.ssl-images-amazon.com/images/I/31vBuXCTJ4L._AA160_.jpg,Johnson's Baby Powder (200g),130.00,106.56,22.00%
https://images-eu.ssl-images-amazon.com/images/I/51BqR4YSFtL._AA160_.jpg,"Santoor Sandal and Almond Milk Soap, 150g (Pack of 3)",90.00,78.98,13.95%
https://images-eu.ssl-images-amazon.com/images/I/41BMF3JGseL._AA160_.jpg,"Parachute Advanced Jasmine Coconut Hair Oil, 45ml [Pack of 6]",120.00,108.82,10.27%
https://images-eu.ssl-images-amazon.com/images/I/51Kwg2AbjUL._AA160_.jpg,"Snickers Chocolate Bar, 50g [Pack of 4 ]",160.00,132.50,20.75%
https://images-eu.ssl-images-amazon.com/images/I/61dL49b2RML._AA160_.jpg,MENs Fair and Lovely Instant Fairness Rapid Action Cream 50 g,130.00,107.64,20.77%
https://images-eu.ssl-images-amazon.com/images/I/417lBPeDlQL._AA160_.jpg,"Lifebuoy Total Mini, 28g - Pack of 288","1,440.00","1,300.03",10.77%
https://images-eu.ssl-images-amazon.com/images/I/51CSwPj8keL._AA160_.jpg,"Pampers New Large Size Diapers Pants, 20 Count",350.00,304.33,15.01%
https://images-eu.ssl-images-amazon.com/images/I/41NkoJhmZtL._AA160_.jpg,"Parachute Advansed Jasmine Coconut Hair Oil, 500ml",215.00,195.44,10.01%
https://images-eu.ssl-images-amazon.com/images/I/31DzWoyysSL._AA160_.jpg,Johnson's Baby Powder (700g),350.00,290.29,20.57%
https://images-eu.ssl-images-amazon.com/images/I/31lWklAfodL._AA160_.jpg,"Dash Black Grass Brooms, Pack of 5",350.00,214.10,63.48%
https://images-eu.ssl-images-amazon.com/images/I/41vtOsi7ryL._AA160_.jpg,Fair & Lovely Advanced Multi Vitamin Face Cream 80 g,148.00,132.13,12.01%
https://images-eu.ssl-images-amazon.com/images/I/51VUiBZFNbL._AA160_.jpg,"Vim Dishwash lemon pouch, 155ml [Pack of 36]",720.00,612.00,17.65%
https://images-eu.ssl-images-amazon.com/images/I/517OOGtjAxL._AA160_.jpg,"Parle G Glucose Biscuit, 130g",10.00,9.00,11.11%
https://images-eu.ssl-images-amazon.com/images/I/31MTAaaj7FL._AA160_.jpg,Johnson's Baby Powder (400g),200.00,163.96,21.98%
https://images-eu.ssl-images-amazon.com/images/I/41amUtLeflL._AA160_.jpg,"Himalaya Herbals Nourishing Baby Soap, 75g",48.00,36.59,31.18%
https://images-eu.ssl-images-amazon.com/images/I/51MnBksVtZL._AA160_.jpg,"Pampers baby Diapers Pants, Medium, 8 Count (Lotion With Aloe Vera)",115.00,92.00,25.00%
https://images-eu.ssl-images-amazon.com/images/I/41hpn9FCtBL._AA160_.jpg,"Pampers New X-Large Size Diapers Pants, 56 Count","1,049.00",874.13,20.01%
https://images-eu.ssl-images-amazon.com/images/I/515vMCAd4hL._AA160_.jpg,"Pedigree Adult Dry Dog Food, Meat & Rice, 3kg Pack",600.00,499.38,20.15%
https://images-eu.ssl-images-amazon.com/images/I/51gOFP%2B%2B9aL._AA160_.jpg,"Dabur Red Paste, 150g (Buy 3 Get 1 Free)",225.00,202.50,11.11%
https://images-eu.ssl-images-amazon.com/images/I/31AVCvaKKlL._AA160_.jpg,Parrot 999 Cloth Brush - pack of 6,390.00,221.99,75.68%
https://images-eu.ssl-images-amazon.com/images/I/51gMU6a-vbL._AA160_.jpg,Surf Excel Detergent Bar 4x200 g,94.00,82.93,13.35%
https://images-eu.ssl-images-amazon.com/images/I/5164TYhbm7L._AA160_.jpg,Nestlé NESTUM Infant Cereal Stage-3 (10 Months-24 Months) Rice 3 Fruits 300g,170.00,155.96,9.00%
https://images-eu.ssl-images-amazon.com/images/I/51KPaQfTFZL._AA160_.jpg,"Britannia Marie Gold, 68g+15g=83g - Pack of 72",720.00,655.20,9.89%
https://images-eu.ssl-images-amazon.com/images/I/41P2cqPGU3L._AA160_.jpg,"Parachute Advansed Jasmine Hair Oil, 190ml",87.00,72.51,19.98%
https://images-eu.ssl-images-amazon.com/images/I/510u7A5lpHL._AA160_.jpg,"Cadbury 5 Star Chocolate Home Treats  20 units Pack, 200g",149.00,111.75,33.33%
https://images-eu.ssl-images-amazon.com/images/I/31Fi4ax3F-L._AA160_.jpg,"Johnson's Baby Soap, 150g with New Easy Grip Shape",85.00,70.86,19.95%
https://images-eu.ssl-images-amazon.com/images/I/41Mv0-eaFUL._AA160_.jpg,"Parle Hide and Seek Biscuit, 120g [Pack of 6]",180.00,159.12,13.12%
https://images-eu.ssl-images-amazon.com/images/I/41Jtf04StlL._AA160_.jpg,Himalaya Neem Face Wash 200ml,190.00,169.29,12.23%
https://images-eu.ssl-images-amazon.com/images/I/51GPNoN9sCL._AA160_.jpg,"Nestle CERELAC Fortified Baby Cereal with Milk, Wheat-Rice Mixed Veg – From 10 Months, 300g BIB Pack",235.00,215.59,9.00%
https://images-eu.ssl-images-amazon.com/images/I/41-HvYK2RIL._AA160_.jpg,"Karthika Hairfall Shield Shampoo, 175ml",89.00,74.12,20.08%
https://images-eu.ssl-images-amazon.com/images/I/41BsrcpC2aL._AA160_.jpg,"Dabur Red Paste - 100 g, Pack of 72","3,600.00","3,159.00",13.96%
https://images-eu.ssl-images-amazon.com/images/I/51C48Rbwr9L._AA160_.jpg,"Maggi 2-Minutes Noodles Masala, 70g [Pack of 96]","1,152.00","1,046.36",10.10%
https://images-eu.ssl-images-amazon.com/images/I/41J8ycPYuZL._AA160_.jpg,POND'S Dreamflower Fragrant Talc 50gm - Pack of 200,"9,000.00","7,478.10",20.35%
